epoch,acc,loss,val_acc,val_loss
0,0.824571307606,0.490509163095,0.8283234548,0.462330493808
1,0.8401665373,0.44686828941,0.821126164369,0.50172473065
2,0.850445746011,0.414732110818,0.829805249889,0.494101871105
3,0.860913132456,0.385004221602,0.821126164369,0.492178316368
4,0.86792275304,0.362951644604,0.820914479356,0.48632218649
5,0.876249617765,0.336598958744,0.816680779102,0.509869310737
6,0.882741749585,0.315601520204,0.802921253276,0.56657625244
7,0.911297720703,0.250791256126,0.814775613987,0.545866650863
8,0.913979253408,0.241894768434,0.816892464114,0.546920060708
9,0.916872486063,0.234965769788,0.821126164369,0.556371214983
10,0.918754263402,0.231380769732,0.817527519153,0.559275915318
11,0.919459929907,0.226172774419,0.818374259203,0.565989772916
12,0.923294051231,0.218175382404,0.818797629229,0.567018589006
13,0.923646884484,0.218153426648,0.818797629229,0.566935210133
14,0.924728906452,0.215843285618,0.818374259203,0.565189681802
15,0.92503469527,0.215964223901,0.818797629229,0.566369900352
16,0.924893561971,0.215051568016,0.819856054292,0.56743644487
17,0.926093195024,0.214724634399,0.817104149127,0.56786704447
18,0.923552795617,0.216063022822,0.818797629229,0.568543212178
19,0.924187895469,0.214752149515,0.81964436928,0.573289644809
20,0.924046762168,0.216707198831,0.817104149127,0.570139752971
21,0.923505751183,0.214347206256,0.818374259203,0.571707468937
22,0.925622750691,0.21296999758,0.815198984013,0.575189500618
23,0.924070284386,0.215233090819,0.816892464114,0.572720167144
24,0.923294051234,0.214982966651,0.816469094089,0.571662659316
25,0.924329028769,0.212675295177,0.818585944216,0.57250838311
26,0.925434572956,0.212432340289,0.816680779102,0.573983905075
27,0.926257850544,0.211237431673,0.817527519153,0.57168612896
28,0.925199350788,0.210817906618,0.818162574191,0.572757029412
29,0.927974972361,0.208400642261,0.816257409076,0.57523548699
30,0.926069672816,0.209347406357,0.81731583414,0.576553230918
31,0.927504528027,0.208324560236,0.817104149127,0.574905784023
32,0.92590501729,0.209231797387,0.817739204165,0.577418214532
