epoch,acc,loss,val_acc,val_loss
0,0.594641639028,1.35365379609,0.696443691787,0.772650100486
1,0.719920965352,0.748235597071,0.733700254022,0.692186598955
2,0.756780278973,0.648242985374,0.758890770533,0.624246084455
3,0.773457530638,0.600937518698,0.770533446232,0.596244220079
4,0.787947216146,0.566536168034,0.729466553768,0.711896443195
5,0.79648578082,0.537154443296,0.661515664691,0.846670570664
6,0.807682355985,0.515748106038,0.731795088908,0.679063943056
7,0.816197398443,0.495085260315,0.799534292972,0.533918961674
8,0.823842118881,0.472740908022,0.785139712108,0.566377559751
9,0.828922917696,0.459006613357,0.77900084674,0.584650640653
10,0.834803471879,0.442513405876,0.783446232007,0.584323501613
