epoch,acc,loss,val_acc,val_loss
0,0.539334405962,2.28915042883,0.526482916297,1.37278636029
1,0.645948005758,0.922562244426,0.65642067827,0.873901129918
2,0.674951308324,0.830540707992,0.667598120158,0.882843537586
3,0.698619696841,0.773995586617,0.699563910411,0.759848877928
4,0.717757642476,0.722551511178,0.668656590036,0.929157907341
5,0.71238038784,0.748073312146,0.505228841187,1.22880911145
6,0.737954102803,0.687807258678,0.687582031415,0.973687845532
7,0.7513760691,0.641383544013,0.729582116093,0.72814134621
8,0.77627233466,0.590437006845,0.49180744316,1.3254350334
9,0.774536370565,0.600976987352,0.734070028367,0.692078817952
10,0.794690490304,0.549187431779,0.689190905627,0.8160341137
11,0.803285629605,0.528911964911,0.713916761929,0.74402095873
12,0.80959437717,0.50661432518,0.666073923536,1.02195561914
13,0.815437378271,0.491886952706,0.738854312206,0.757214074871
14,0.836226606825,0.440801310089,0.732926880901,0.693293074212
15,0.840799390296,0.430469249092,0.752783775774,0.685652570706
16,0.846684731984,0.416489751018,0.732588170541,0.766118229503
17,0.856211364214,0.382600329098,0.738134552691,0.760325854054
18,0.874248454569,0.348525863148,0.689614293577,0.954147318048
19,0.881319332712,0.324814751082,0.717769592277,0.831129776856
20,0.891650436108,0.296840414048,0.708836106524,0.912373463317
21,0.900796003049,0.272097745448,0.728354291037,0.901661993382
22,0.910746041155,0.240054001887,0.739616410517,0.93293664601
23,0.927555254467,0.200813624415,0.727676870316,0.944298730248
24,0.935049538488,0.178352810116,0.696303823193,1.26294282091
25,0.942162757219,0.16071848814,0.735890596554,1.0775400406
26,0.951011940046,0.136853141118,0.738769634616,1.06230089771
27,0.959818782285,0.11428644405,0.739404716542,1.12775333698
28,0.965153696333,0.101660562375,0.710529658326,1.27147848584
29,0.968498602761,0.0909497662405,0.710571997121,1.37074709508
30,0.973664154458,0.0794772293164,0.701807866548,1.53348179568
31,0.970573291557,0.0857395650929,0.705914729667,1.37837774515
32,0.97675501736,0.0691244212884,0.725517591769,1.52003129001
33,0.984757388433,0.0490532793579,0.736568017274,1.31351819727
34,0.983275467863,0.0516004756234,0.744019645201,1.34376467027
35,0.984545685494,0.0483714734088,0.737584148355,1.40088762424
36,0.978152256753,0.0663282063515,0.735086159448,1.48207596812
37,0.989626556017,0.0353402557659,0.742537787375,1.44006513763
38,0.990176983657,0.0320019147408,0.724840171049,1.52436185036
39,0.987086120755,0.0378760902617,0.732799864516,1.48381298938
40,0.987594207808,0.0356145461551,0.693805834286,1.97046618647
41,0.988229316623,0.0336356886938,0.718235319023,1.6888839717
42,0.990388686595,0.0300466477491,0.730852279944,1.60974529735
43,0.989033787789,0.0349975243246,0.717176849147,1.64337225954
44,0.991447201287,0.0261492043901,0.72306194166,1.6578192894
45,0.988568041324,0.0316087255174,0.665184808843,1.9483775022
46,0.983444830214,0.0508271248132,0.697828019815,1.73457469457
47,0.98755186722,0.0382504046171,0.738854312206,1.61387982168
48,0.991785925989,0.0254927480633,0.741691011474,1.6482683881
49,0.996485731222,0.0130584023794,0.733561962827,1.66781266088
50,0.99597764417,0.014887823826,0.699775604386,1.82776278011
51,0.981835887882,0.0512831994668,0.739912782082,1.69860294368
52,0.994792107714,0.0170331440255,0.733434946441,1.73227972108
53,0.985731221949,0.0414290527358,0.721029679495,1.94572428024
54,0.991193157761,0.0287167308242,0.720267581185,1.75617059706
